YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,WS50M_RANGE,WD50M,PS,WS10M,WS10M_RANGE,WD10M,WS50M
2005,8,1,31.39,18.51,24.95,31.78,17.37,41.73,24.36,13.67,53.69,0.0,6.33,160.56,100.39,3.22,5.48,160.06,4.4
2005,8,2,28.26,21.13,24.69,29.5,9.65,34.36,24.72,15.69,67.0,0.97,8.11,263.19,100.62,4.62,7.27,264.88,5.73
2005,8,3,25.4,16.87,21.13,26.93,6.35,29.12,22.76,11.96,60.31,3.08,5.15,311.38,101.18,8.07,5.03,311.94,9.79
2005,8,4,25.44,16.17,20.8,26.9,7.52,29.78,22.26,11.41,57.69,0.0,3.58,303.38,101.12,9.33,4.27,303.38,11.53
2005,8,5,25.32,16.62,20.97,27.01,7.81,29.76,21.94,11.78,60.44,0.0,5.02,310.56,101.08,7.22,5.82,310.88,8.96
2005,8,6,25.69,17.48,21.58,27.49,10.34,31.05,20.7,12.57,64.56,0.0,3.88,300.75,100.92,5.96,4.84,301.38,7.47
2005,8,7,26.62,16.9,21.76,27.94,11.1,32.65,21.55,12.27,61.06,0.0,4.19,297.56,100.61,6.7,5.16,297.75,8.66
2005,8,8,26.25,17.35,21.8,27.91,9.88,31.75,21.87,12.45,61.69,0.0,5.12,304.31,100.6,6.0,5.54,305.12,7.65
2005,8,9,28.98,17.16,23.07,30.41,16.48,38.28,21.8,12.33,54.25,0.0,5.62,158.81,100.62,3.2,3.7,155.69,4.18
2005,8,10,32.05,14.73,23.4,32.44,18.18,42.63,24.45,11.05,42.69,0.0,6.54,189.75,100.46,3.59,4.29,192.25,4.87
2005,8,11,31.48,18.97,25.23,32.58,18.38,42.59,24.23,14.34,57.31,0.0,4.28,225.44,100.37,3.76,3.59,227.12,4.8
2005,8,12,26.91,18.94,22.93,28.64,7.83,31.29,23.47,13.92,64.75,0.36,3.14,306.0,100.74,6.35,3.25,306.88,7.63
2005,8,13,26.05,17.5,21.78,27.9,9.02,31.11,22.08,12.57,62.44,0.0,2.55,318.94,101.09,5.12,3.63,319.69,6.48
2005,8,14,26.58,16.88,21.73,28.51,11.31,32.77,21.46,12.33,62.31,0.0,2.47,321.12,101.16,4.36,3.35,322.0,5.66
2005,8,15,26.3,16.94,21.62,28.12,12.1,32.93,20.83,12.15,61.06,0.0,4.67,313.44,100.91,4.96,5.17,314.56,6.21
2005,8,16,25.05,14.97,20.01,27.31,9.26,30.15,20.89,10.74,56.69,0.0,4.29,260.44,100.78,4.55,3.96,246.56,5.8
2005,8,17,26.96,16.77,21.87,28.57,13.77,34.22,20.45,11.9,56.88,0.01,7.08,115.44,100.74,5.17,6.26,113.44,6.27
2005,8,18,29.49,19.31,24.4,30.2,13.6,37.1,23.51,14.16,58.81,1.33,8.2,151.88,100.55,4.99,7.43,152.25,6.59
2005,8,19,28.7,20.37,24.53,30.45,10.44,34.67,24.23,15.08,64.38,1.97,4.77,301.0,100.89,3.26,4.48,300.62,4.1
2005,8,20,25.46,18.69,22.08,27.26,9.88,31.86,21.98,13.55,69.5,1.44,7.48,270.38,101.01,4.02,6.67,270.69,4.92
2005,8,21,24.57,17.44,21.01,26.12,7.04,29.08,22.04,12.39,65.19,9.31,8.51,268.0,100.81,4.2,7.3,269.81,5.09
2005,8,22,23.62,15.5,19.56,25.19,6.45,26.92,20.48,10.93,61.38,0.29,4.47,300.0,100.95,7.23,4.91,300.19,9.08
2005,8,23,23.87,15.97,19.91,25.34,7.96,28.16,20.19,11.29,63.0,0.0,3.23,299.38,100.99,6.3,4.84,299.69,8.24
2005,8,24,24.55,16.02,20.29,26.12,10.97,30.72,19.75,11.41,62.69,0.0,4.23,313.56,100.92,4.45,3.69,313.75,5.9
2005,8,25,24.7,15.8,20.25,26.66,11.48,30.71,19.23,11.17,60.94,0.0,5.47,147.56,100.95,2.73,4.48,147.31,3.16
2005,8,26,26.15,17.38,21.77,27.9,10.67,32.16,21.49,12.39,61.44,0.0,5.92,80.38,101.08,2.16,4.97,80.25,2.56
2005,8,27,27.7,17.66,22.68,28.97,15.13,35.47,20.33,12.88,61.56,0.04,5.72,145.06,100.87,3.66,3.95,141.94,4.81
2005,8,28,25.68,19.96,22.82,26.62,7.92,30.33,22.41,14.53,72.25,14.54,3.78,279.12,100.78,4.23,3.91,279.12,5.56
2005,8,29,23.41,19.35,21.38,24.15,4.95,26.32,21.37,13.98,78.88,4.52,2.74,328.0,101.05,3.73,3.16,327.38,4.89
2005,8,30,23.2,18.37,20.79,24.72,6.77,26.9,20.13,13.12,75.88,2.02,4.02,161.38,101.18,2.22,2.99,162.06,2.95
2005,8,31,23.19,19.12,21.15,24.51,6.03,26.44,20.42,13.73,79.0,1.09,4.23,331.38,100.98,3.45,3.86,331.62,4.46
2005,9,1,24.23,19.45,21.84,25.72,7.59,28.42,20.83,14.1,76.81,1.25,3.76,199.38,100.96,4.41,4.09,184.94,5.74
2005,9,2,24.94,18.46,21.7,26.57,10.63,30.65,20.02,13.24,70.94,0.01,2.8,169.62,101.33,2.3,2.82,154.88,2.82
2005,9,3,25.45,17.51,21.48,26.84,10.81,31.47,20.65,12.45,65.38,0.0,4.82,99.44,101.51,2.27,3.62,99.81,2.9
2005,9,4,26.3,17.7,22.0,27.52,12.54,32.96,20.42,12.7,64.5,0.0,4.26,126.5,101.34,2.55,1.91,124.5,3.51
2005,9,5,26.28,18.84,22.56,27.08,10.55,32.47,21.91,13.61,66.38,4.37,3.68,190.25,100.93,2.19,1.64,192.25,3.04
2005,9,6,27.72,17.84,22.78,27.76,13.03,34.44,21.42,13.0,61.06,0.15,4.23,177.06,100.48,3.52,3.37,177.19,4.88
2005,9,7,27.02,18.58,22.8,26.65,10.13,32.41,22.28,13.61,64.81,0.0,9.3,202.81,100.68,4.13,6.51,200.75,6.13
2005,9,8,27.76,20.83,24.3,28.54,11.93,34.26,22.33,15.56,70.75,1.63,5.27,135.19,100.85,3.41,3.79,132.31,4.54
2005,9,9,26.89,20.52,23.71,27.52,8.07,31.42,23.36,15.14,69.81,3.0,3.66,254.69,100.82,4.42,3.81,255.94,5.89
2005,9,10,25.35,18.58,21.97,27.09,8.23,30.42,22.19,13.37,68.31,0.09,5.01,211.25,100.84,3.25,4.73,198.25,4.11
2005,9,11,26.25,17.33,21.8,27.76,10.94,32.38,21.44,12.39,60.81,0.23,6.09,181.75,100.7,1.8,4.8,172.94,2.18
2005,9,12,23.62,19.94,21.77,24.29,2.98,25.35,22.37,14.47,79.94,11.69,4.32,135.81,100.87,2.23,3.27,134.81,2.97
2005,9,13,24.4,20.12,22.26,25.69,6.74,28.26,21.51,14.65,78.5,2.88,2.64,34.5,101.12,4.26,3.38,33.81,5.36
2005,9,14,24.19,18.5,21.34,25.45,6.83,28.22,21.39,13.24,72.12,2.39,5.02,288.94,101.45,5.09,4.79,289.75,6.63
2005,9,15,23.39,17.54,20.47,24.48,6.96,27.41,20.44,12.39,70.94,0.03,4.49,313.0,101.36,7.5,5.94,312.81,9.72
2005,9,16,23.75,16.99,20.37,25.21,10.52,29.62,19.09,12.15,69.75,0.0,5.43,266.0,100.73,3.22,3.2,267.56,4.33
2005,9,17,23.9,18.59,21.25,24.62,9.57,29.62,20.05,13.43,73.62,1.32,3.84,204.25,100.3,2.48,3.04,200.31,3.35
2005,9,18,23.93,18.52,21.23,25.33,8.12,28.93,20.81,13.31,73.94,2.3,2.74,221.69,100.63,3.99,3.09,223.31,5.25
2005,9,19,22.02,15.51,18.76,23.54,6.98,25.92,18.94,10.99,68.25,0.39,4.2,317.38,101.23,5.24,4.6,318.38,6.72
2005,9,20,20.98,14.23,17.6,22.25,6.35,24.53,18.18,10.07,66.25,0.33,5.59,307.44,101.22,7.0,6.16,307.69,9.2
2005,9,21,21.12,14.15,17.63,22.29,8.2,25.94,17.73,10.01,66.12,0.15,4.39,310.38,101.07,5.69,4.7,310.81,7.7
2005,9,22,20.66,14.15,17.4,22.08,10.05,26.31,16.26,10.01,69.38,0.0,3.45,291.12,101.17,3.79,3.41,292.25,4.85
2005,9,23,21.24,15.01,18.12,22.58,10.1,26.94,16.83,10.62,70.81,0.0,4.11,216.12,101.14,2.88,3.5,202.19,3.51
2005,9,24,21.37,16.09,18.73,22.04,6.96,25.11,18.15,11.35,73.25,0.7,4.28,111.88,101.05,2.01,2.41,110.56,2.6
2005,9,25,21.94,16.16,19.05,23.4,8.66,26.96,18.31,11.41,72.06,4.77,6.42,122.75,100.95,2.12,4.66,106.19,2.61
2005,9,26,22.0,16.61,19.3,23.26,7.95,26.92,18.96,11.72,73.56,0.74,5.37,98.38,101.23,2.95,4.35,96.56,3.84
2005,9,27,22.5,16.03,19.26,23.74,10.38,28.23,17.86,11.29,70.56,0.01,4.41,117.0,101.55,2.6,2.09,115.12,3.54
2005,9,28,23.59,16.05,19.82,24.58,12.18,30.33,18.14,11.35,67.56,0.02,5.19,146.44,101.55,3.22,2.41,144.38,4.7
2005,9,29,22.88,16.53,19.7,23.83,9.58,28.51,18.94,11.66,69.31,0.24,4.37,260.5,101.39,3.63,2.58,261.25,5.12
2005,9,30,21.83,15.21,18.52,22.8,5.53,24.98,19.45,10.74,66.88,0.33,4.14,308.81,101.21,7.16,5.34,308.94,9.27
2005,10,1,20.98,13.81,17.4,22.4,7.74,25.6,17.87,9.77,65.5,0.0,4.97,327.69,101.17,4.41,3.45,328.19,5.88
2005,10,2,21.51,15.91,18.71,22.81,10.98,27.45,16.48,11.23,72.75,0.08,2.87,285.69,101.05,3.91,2.87,286.81,5.24
2005,10,3,19.64,15.03,17.33,20.98,4.1,21.51,17.4,10.62,75.31,3.56,3.02,338.38,101.18,4.12,4.16,338.75,5.34
2005,10,4,19.31,12.36,15.83,20.76,6.27,23.2,16.93,8.91,65.56,0.45,2.0,336.75,101.4,2.81,1.91,337.12,3.77
2005,10,5,19.62,13.53,16.57,20.84,5.44,22.76,17.33,9.58,68.56,2.24,4.02,198.81,101.34,2.12,3.22,201.75,2.75
2005,10,6,19.62,15.64,17.63,20.99,6.52,23.39,16.87,11.05,79.06,11.83,3.17,165.5,101.11,2.94,2.04,166.25,3.88
2005,10,7,18.44,13.64,16.04,19.08,3.96,20.74,16.78,9.64,74.0,3.01,1.74,248.88,101.22,2.61,2.0,249.19,3.33
2005,10,8,18.94,13.07,16.01,19.96,11.59,25.33,13.74,9.34,71.88,0.0,3.85,294.94,101.32,3.42,3.32,296.12,4.52
2005,10,9,19.01,14.48,16.75,20.05,7.7,23.25,15.55,10.19,76.56,0.01,2.47,328.31,101.43,5.38,3.74,327.94,7.34
2005,10,10,19.85,14.81,17.33,20.76,7.91,24.41,16.5,10.44,74.62,0.16,4.05,133.44,101.42,3.62,3.15,132.81,4.74
2005,10,11,20.5,14.76,17.62,21.09,11.34,26.33,14.98,10.44,72.56,0.0,8.54,148.75,101.17,4.09,6.38,147.81,5.16
2005,10,12,21.65,15.95,18.8,22.25,8.57,26.4,17.83,11.29,72.06,0.63,5.15,169.38,101.0,3.66,3.21,167.88,5.13
2005,10,13,22.01,16.38,19.2,22.85,10.42,27.87,17.44,11.6,73.5,0.94,4.32,152.06,101.03,2.35,2.11,149.19,3.3
2005,10,14,22.5,17.54,20.01,23.06,10.77,28.44,17.68,12.45,77.06,1.53,5.97,157.38,101.32,3.94,3.98,156.75,5.31
2005,10,15,22.33,19.19,20.76,22.58,6.66,26.2,19.55,13.73,83.62,3.14,1.3,120.56,101.58,4.37,2.62,119.5,6.26
2005,10,16,22.59,18.24,20.41,23.07,9.35,27.96,18.61,13.0,78.56,0.68,3.73,142.06,101.39,3.53,1.88,140.81,5.3
2005,10,17,23.23,17.05,20.14,23.71,11.13,29.48,18.35,12.08,71.19,0.01,4.02,181.44,101.01,2.06,1.96,183.31,2.99
2005,10,18,23.52,18.91,21.22,23.47,8.71,28.8,20.08,13.67,78.19,0.13,7.84,138.25,100.96,2.81,5.34,122.19,3.8
2005,10,19,22.61,19.12,20.87,22.67,7.74,27.56,19.82,13.73,82.69,1.21,7.21,180.06,101.28,4.6,6.59,179.94,6.42
2005,10,20,23.33,18.43,20.88,23.42,6.95,27.47,20.51,13.24,76.44,0.61,4.21,163.44,101.05,6.62,3.39,162.69,8.65
2005,10,21,21.4,18.36,19.88,21.84,6.78,25.51,18.72,13.18,84.06,0.65,4.34,259.75,100.72,4.62,4.67,259.31,6.35
2005,10,22,21.02,17.2,19.12,21.69,7.39,25.44,18.05,12.21,80.31,0.26,3.26,222.81,100.96,2.59,1.8,224.5,3.62
2005,10,23,22.23,16.85,19.54,22.21,11.67,28.83,17.15,11.96,75.5,1.04,4.12,168.75,101.15,2.76,3.84,166.44,3.73
2005,10,24,21.14,18.28,19.71,21.57,6.65,25.33,18.68,13.0,85.12,4.8,4.34,194.0,101.45,3.01,2.6,193.88,4.32
2005,10,25,19.55,17.2,18.37,19.66,5.39,22.79,17.4,12.08,87.0,3.12,2.73,128.81,101.59,2.12,2.02,128.25,2.74
2005,10,26,19.69,15.9,17.8,20.14,6.74,24.08,17.35,11.11,80.31,1.01,5.2,118.62,101.66,2.11,3.96,117.88,2.8
2005,10,27,19.94,14.75,17.35,20.37,10.05,25.63,15.59,10.38,75.19,0.16,4.93,132.19,101.64,2.92,2.4,131.06,4.18
2005,10,28,20.75,15.24,18.0,21.11,11.06,26.94,15.87,10.74,74.44,0.03,4.26,154.75,101.54,4.3,2.16,153.69,6.39
2005,10,29,21.19,14.61,17.9,21.67,12.74,28.1,15.36,10.44,70.31,0.0,5.53,166.75,101.46,4.47,3.53,165.5,6.54
2005,10,30,21.46,15.38,18.42,21.78,11.13,27.66,16.53,10.93,72.12,0.0,3.23,160.44,101.39,5.59,1.81,159.69,7.88
2005,10,31,21.62,14.6,18.11,21.62,12.81,29.19,16.37,10.5,69.62,0.0,5.72,189.69,101.07,4.85,5.38,187.69,6.82
2005,11,1,20.62,18.57,19.6,20.61,5.27,23.89,18.62,13.24,87.81,1.35,4.05,304.88,101.49,4.78,4.48,304.75,6.93
2005,11,2,20.27,16.84,18.55,20.59,8.0,25.19,17.2,11.84,82.56,3.69,1.97,239.31,101.62,2.72,1.15,240.62,3.68
2005,11,3,19.5,15.73,17.62,19.94,9.51,25.08,15.58,11.05,79.94,0.0,4.83,102.38,101.47,3.09,2.23,101.0,4.3
2005,11,4,20.66,16.91,18.79,20.93,10.3,27.05,16.73,11.96,81.44,0.07,2.22,155.75,101.28,4.33,3.31,154.56,6.34
2005,11,5,20.2,16.88,18.54,20.65,8.52,25.13,16.62,11.9,82.88,5.74,3.1,268.81,101.44,1.95,1.71,269.25,2.84
2005,11,6,18.1,15.82,16.96,18.8,5.87,21.29,15.42,11.05,87.19,11.35,2.43,294.38,101.75,3.37,1.34,295.38,4.84
2005,11,7,17.19,12.15,14.67,17.73,6.56,21.28,14.72,8.73,73.75,0.01,1.75,312.5,101.95,4.16,2.41,312.38,5.87
2005,11,8,16.94,11.78,14.36,17.58,8.16,21.92,13.76,8.54,74.19,0.0,4.27,214.69,101.91,2.56,2.43,215.06,3.52
2005,11,9,17.69,10.62,14.15,17.25,12.81,24.63,11.82,8.0,67.94,0.0,5.67,180.94,101.61,2.53,4.67,166.62,3.48
2005,11,10,17.8,12.85,15.33,17.38,9.29,23.69,14.4,9.16,75.06,0.07,5.7,155.94,101.8,2.73,3.52,154.75,3.72
2005,11,11,18.08,14.08,16.08,18.11,8.14,23.08,14.94,9.89,79.56,0.16,3.23,137.69,102.04,2.88,1.44,137.06,4.0
2005,11,12,17.23,13.47,15.34,17.72,8.5,21.98,13.48,9.52,80.38,0.66,4.28,152.25,101.48,3.83,2.97,151.44,5.21
2005,11,13,18.19,14.13,16.16,18.48,8.34,23.08,14.73,10.07,79.81,3.32,5.19,149.56,100.74,4.99,3.66,148.75,7.12
2005,11,14,18.62,11.67,15.15,18.45,13.82,26.4,12.58,8.91,71.19,0.02,6.16,163.12,100.86,5.0,3.48,162.25,7.59
2005,11,15,19.52,12.31,15.92,19.2,12.48,27.83,15.35,9.16,69.44,0.02,6.34,190.75,100.54,5.77,5.36,189.62,8.02
2005,11,16,17.27,12.36,14.82,17.74,7.69,21.69,14.0,9.03,75.12,0.77,4.62,303.25,100.21,4.7,3.99,303.62,6.8
2005,11,17,16.0,12.21,14.11,16.55,6.77,19.46,12.69,8.91,79.12,2.25,6.19,285.44,100.29,7.98,6.93,284.81,10.63
2005,11,18,16.83,13.04,14.94,17.44,5.37,20.23,14.86,9.34,79.31,3.0,2.78,283.81,100.78,4.77,2.79,283.62,6.74
2005,11,19,16.03,11.55,13.8,16.77,4.55,18.86,14.3,8.42,75.69,1.07,4.32,224.81,101.12,5.05,3.78,224.44,6.88
2005,11,20,13.89,6.82,10.36,14.62,6.41,17.36,10.94,6.1,63.62,0.03,3.05,39.88,101.94,3.8,2.56,39.0,5.21
2005,11,21,13.59,9.13,11.37,13.76,7.48,18.05,10.58,7.2,75.44,0.0,6.33,138.69,101.53,3.91,5.48,137.06,5.34
2005,11,22,14.49,10.09,12.29,14.48,6.58,18.2,11.62,7.69,76.19,1.6,7.8,305.12,100.6,4.4,5.64,304.94,6.01
2005,11,23,12.12,6.24,9.18,12.92,5.5,14.59,9.09,5.92,68.19,1.52,8.05,317.94,100.64,5.06,6.04,317.75,6.84
2005,11,24,10.54,6.17,8.35,11.76,4.55,13.11,8.55,5.92,75.56,3.04,5.27,280.94,100.6,5.13,5.0,280.19,6.95
2005,11,25,11.15,5.33,8.24,12.22,6.72,15.36,8.64,5.62,68.94,0.51,6.6,243.94,100.44,6.3,5.27,242.62,8.49
2005,11,26,11.7,2.68,7.19,12.61,13.19,19.42,6.23,4.7,57.5,0.24,5.1,224.25,99.73,6.31,4.51,222.62,8.68
2005,11,27,11.55,6.1,8.83,12.74,6.09,15.64,9.55,5.92,71.44,1.44,3.49,261.75,99.95,6.85,3.59,260.75,9.05
2005,11,28,10.14,4.97,7.55,11.05,9.75,15.81,6.06,5.43,72.31,0.69,5.74,253.31,100.64,5.59,4.51,252.44,7.27
2005,11,29,11.03,2.22,6.62,11.23,12.86,17.98,5.12,4.52,56.44,0.1,5.6,209.0,100.57,4.02,3.13,208.19,5.8
2005,11,30,12.27,8.34,10.3,12.93,6.23,16.12,9.9,6.9,77.44,2.53,2.69,281.62,100.2,4.17,2.43,280.88,6.05
2005,12,1,11.9,7.92,9.9,12.43,4.95,14.55,9.61,6.65,77.31,6.1,1.5,334.5,100.57,4.85,2.3,333.94,7.33
2005,12,2,11.65,5.4,8.53,12.05,9.84,17.47,7.63,5.55,67.56,0.0,6.08,227.56,101.08,4.55,4.14,227.19,6.43
2005,12,3,13.01,7.44,10.23,13.51,15.27,21.53,6.26,6.65,72.62,0.21,4.49,248.44,101.05,4.93,2.66,247.12,7.44
2005,12,4,14.65,10.83,12.74,14.09,9.77,20.3,10.54,8.06,79.88,0.02,6.31,267.88,101.28,2.99,3.45,267.31,4.25
2005,12,5,14.1,9.18,11.64,14.16,9.13,20.03,10.9,7.2,74.0,0.07,3.74,250.25,100.63,3.73,2.7,249.81,5.32
2005,12,6,13.13,9.02,11.08,13.54,8.02,18.15,10.13,7.14,78.38,0.09,2.41,270.19,100.6,5.4,3.38,269.88,8.05
2005,12,7,12.36,8.07,10.22,12.68,5.35,15.69,10.33,6.65,76.44,0.4,1.52,301.06,101.27,5.36,2.26,300.62,8.13
2005,12,8,11.79,5.49,8.64,12.08,8.15,16.45,8.3,5.55,67.19,0.11,5.22,271.12,101.68,3.76,2.55,270.94,5.53
2005,12,9,11.97,7.58,9.77,12.7,5.37,14.88,9.51,6.47,75.62,5.91,4.23,281.06,101.02,5.74,4.91,279.88,8.13
2005,12,10,10.8,7.55,9.18,11.48,4.35,13.26,8.91,6.41,80.75,1.42,4.79,157.5,101.06,2.36,2.7,170.75,3.4
2005,12,11,11.37,8.39,9.88,11.64,3.8,13.36,9.56,6.84,82.25,11.02,5.2,169.5,100.97,5.01,4.41,169.25,7.21
2005,12,12,11.24,6.58,8.91,11.53,6.62,14.43,7.81,6.04,74.38,0.12,5.38,204.88,101.25,2.55,3.93,205.44,3.55
2005,12,13,12.09,9.73,10.9,12.03,5.22,14.96,9.74,7.57,85.62,36.8,11.96,147.88,100.27,7.5,9.98,147.31,10.21
2005,12,14,14.27,12.3,13.29,14.15,2.48,15.73,13.25,8.97,87.94,19.5,4.04,136.62,99.78,8.92,4.51,135.81,11.66
2005,12,15,12.68,9.09,10.89,12.99,2.59,14.02,11.44,7.2,79.5,1.18,1.74,294.38,100.9,7.44,2.13,293.94,9.83
2005,12,16,12.38,8.39,10.38,12.78,2.3,13.8,11.49,6.84,77.19,1.99,2.27,290.75,101.04,8.38,2.59,289.94,10.94
2005,12,17,13.64,9.14,11.39,13.83,5.2,16.33,11.13,7.2,74.75,0.39,4.16,282.62,100.46,10.84,3.95,281.25,14.05
2005,12,18,10.88,5.12,8.0,11.05,5.61,13.99,8.38,5.49,67.81,0.65,13.57,192.38,100.95,7.05,10.41,192.38,9.19
2005,12,19,9.38,3.42,6.4,9.44,4.75,12.19,7.44,4.76,66.81,0.08,4.72,146.25,101.94,1.88,2.94,145.62,2.56
2005,12,20,9.08,4.84,6.97,9.6,8.29,13.25,4.96,5.31,75.81,0.06,3.4,156.0,101.97,4.06,2.46,155.38,5.82
2005,12,21,9.55,6.14,7.84,9.5,5.95,13.08,7.12,5.8,79.75,0.27,3.98,100.88,102.0,2.44,2.01,100.69,3.38
2005,12,22,9.92,4.86,7.39,8.95,7.21,14.11,6.9,5.25,71.69,0.02,2.51,291.56,102.31,2.49,1.59,291.44,3.26
2005,12,23,9.56,5.9,7.73,9.64,9.28,14.24,4.97,5.74,79.0,0.05,1.95,297.88,101.99,4.14,2.52,297.62,6.11
2005,12,24,10.94,6.9,8.92,11.06,6.7,14.12,7.42,6.1,76.81,0.02,5.91,203.75,101.8,2.32,2.98,203.81,3.45
2005,12,25,9.03,4.34,6.69,9.09,9.73,14.39,4.66,5.19,74.38,0.0,5.41,230.88,101.32,3.46,3.41,230.56,5.09
2005,12,26,10.09,7.83,8.96,9.86,9.73,15.69,5.97,6.59,85.56,0.01,2.62,255.94,100.72,3.33,1.98,255.94,4.7
2005,12,27,11.12,8.91,10.01,10.97,7.48,15.69,8.22,7.14,86.44,0.25,5.2,231.0,100.12,4.9,3.53,229.81,7.35
2005,12,28,10.63,7.82,9.23,10.9,7.39,15.38,8.0,6.59,83.19,1.71,9.2,258.75,100.44,5.94,7.69,257.94,8.15
2005,12,29,8.86,6.04,7.45,9.37,3.45,10.29,6.83,5.8,82.69,5.09,8.16,247.12,100.85,4.42,6.84,247.19,6.14
2005,12,30,7.83,4.55,6.19,8.16,6.74,11.71,4.97,5.19,80.12,0.22,2.83,261.75,101.63,4.47,3.12,261.25,6.63
2005,12,31,11.12,6.33,8.73,11.06,10.52,17.4,6.88,5.92,73.44,0.05,4.62,231.25,101.54,4.43,3.16,230.38,6.76
2006,1,1,11.76,7.19,9.48,12.08,9.31,16.96,7.65,6.35,74.5,1.0,5.15,261.81,100.9,5.84,4.94,260.75,8.27
2006,1,2,10.87,6.55,8.71,10.99,6.62,14.3,7.67,6.04,75.56,1.54,4.18,277.25,100.96,5.73,3.66,276.44,8.55
2006,1,3,9.63,6.96,8.3,10.28,4.51,12.75,8.24,6.16,84.06,3.65,5.5,291.44,100.76,6.38,5.69,290.25,8.75
2006,1,4,9.61,6.3,7.95,10.12,4.46,12.44,7.98,5.92,80.56,1.43,4.12,302.81,100.58,6.09,4.89,301.81,8.64
2006,1,5,9.29,6.58,7.94,9.82,4.24,11.93,7.69,6.04,83.62,1.1,2.22,290.81,100.72,4.54,1.34,290.31,6.79
2006,1,6,8.9,3.93,6.41,9.16,8.52,14.11,5.59,5.07,74.06,0.24,5.41,212.94,101.12,3.38,2.58,212.56,5.15
2006,1,7,8.0,1.22,4.61,8.08,11.67,14.79,3.12,4.15,65.81,0.0,3.91,159.5,101.25,4.92,2.72,159.06,7.29
2006,1,8,11.4,9.44,10.41,11.29,8.35,14.76,6.41,7.39,88.0,20.1,7.76,118.62,100.95,7.53,7.02,117.81,10.55
2006,1,9,11.9,9.26,10.58,11.85,5.47,14.26,8.79,7.26,84.19,11.14,4.34,56.31,101.14,7.53,4.9,55.62,10.29
2006,1,10,9.87,6.25,8.06,9.67,6.91,14.22,7.3,5.86,79.44,0.3,4.09,294.5,101.81,4.12,2.36,279.75,5.97
2006,1,11,9.19,6.26,7.73,8.9,4.77,12.19,7.42,5.8,82.5,0.76,3.33,299.62,101.95,2.02,1.92,299.69,2.72
2006,1,12,8.96,5.33,7.15,9.08,6.15,12.82,6.66,5.49,79.0,0.59,2.93,329.94,102.03,3.85,2.46,330.19,5.52
2006,1,13,8.6,4.07,6.33,7.84,5.98,12.29,6.31,5.0,73.94,0.15,2.6,220.0,102.04,2.08,1.68,219.19,2.69
2006,1,14,8.66,4.16,6.41,7.75,4.16,11.23,7.08,5.0,73.75,0.11,2.55,181.81,101.96,1.09,1.89,179.19,1.37
2006,1,15,8.08,4.76,6.42,7.32,6.38,11.52,5.14,5.25,80.31,0.21,1.97,244.19,101.72,1.99,1.58,243.81,2.52
2006,1,16,8.37,4.86,6.62,7.8,8.18,13.46,5.28,5.31,80.75,0.12,5.41,167.69,101.64,1.85,3.25,164.56,2.56
2006,1,17,8.58,3.19,5.88,8.51,10.98,14.98,3.99,4.76,72.56,0.02,4.25,184.31,101.54,3.22,2.42,184.12,4.45
2006,1,18,9.12,5.87,7.5,9.31,11.8,15.83,4.05,5.86,81.62,0.0,2.27,263.81,101.22,4.45,2.32,263.06,6.58
2006,1,19,10.91,9.19,10.05,11.33,8.09,15.58,7.49,7.2,88.12,0.78,5.02,196.62,101.06,3.73,2.83,196.12,5.66
2006,1,20,11.61,10.76,11.18,11.4,4.12,13.59,9.48,7.93,93.31,27.67,5.8,97.12,101.48,6.9,6.05,96.69,9.48
2006,1,21,12.24,10.83,11.53,12.36,3.67,14.54,10.87,8.0,91.12,6.37,2.79,95.31,101.36,4.91,3.22,95.19,7.03
2006,1,22,11.5,7.78,9.64,11.57,3.97,13.87,9.9,6.53,78.81,1.32,7.8,313.06,101.0,8.73,7.84,312.94,11.75
2006,1,23,10.2,5.29,7.75,10.59,5.33,12.31,6.98,5.55,72.31,2.01,3.43,339.81,101.19,8.13,4.08,339.56,10.8
2006,1,24,7.71,4.43,6.07,8.4,3.23,9.42,6.19,5.19,80.12,3.65,4.16,340.56,101.44,7.16,4.18,339.94,9.62
2006,1,25,7.76,2.87,5.31,8.37,4.68,10.42,5.74,4.64,72.06,0.33,8.7,335.25,101.51,4.05,5.54,335.06,5.74
2006,1,26,6.61,0.87,3.73,7.29,9.45,11.62,2.17,4.03,69.31,0.05,8.19,182.75,100.93,5.55,6.25,182.5,7.55
2006,1,27,7.71,2.95,5.33,8.57,12.09,14.38,2.29,4.7,74.12,0.01,5.39,182.56,100.84,4.0,3.3,180.94,5.91
2006,1,28,10.76,6.12,8.44,11.01,11.69,17.33,5.64,5.92,76.0,0.03,4.18,168.38,100.94,6.68,4.34,167.12,9.13
2006,1,29,13.12,11.89,12.51,12.81,5.77,16.15,10.37,8.67,92.56,0.99,1.81,133.81,100.71,6.18,2.3,133.38,8.66
2006,1,30,11.19,9.8,10.49,11.37,4.29,13.73,9.44,7.57,91.25,4.33,7.36,224.5,99.95,2.88,4.95,224.06,4.45
2006,1,31,11.44,9.86,10.65,11.17,4.88,13.96,9.08,7.63,90.06,5.37,7.27,101.12,100.02,3.68,5.26,101.12,5.21
2006,2,1,11.89,10.06,10.98,11.65,6.42,15.96,9.54,7.63,88.75,0.17,5.48,307.75,100.82,5.42,5.27,307.81,7.98
